,Channel_Name,Language,Tags,Last Played Game,Game ID,ChannelID,Count
1688,shenryyr,en,"['furry', 'oregon', 'serval', 'meow', 'coffee', 'derp', 'lgbtqiaplus', 'English', 'NoBackseatingUnlessAsked']",Gear City,461510,44173074,9765
1689,sirolopez56,es,"['realmadrid', 'español', 'barcelona', 'atleti', 'deporte', 'charladeporte', 'mbappe', 'fútbol', 'JJOO', 'Español']",Sports,518203,610935997,16011
1690,sizer0346,ko,['한국어'],Football Manager 2024,2091165871,79086834,6757
1691,skipnho,pt,['Português'],Black Myth: Wukong,519291,63602976,44100
1692,simply,en,"['speedrun', 'worldrecordattempts', 'wr', 'worldrecord', 'doesanyonereadthese', 'mommy', 'daddy', 'English']",Super Mario 64,2692,35780889,35496
1693,singsing,en,"['NoBackseating', 'English']",Black Myth: Wukong,519291,21390470,39888
1694,sneakylol,en,['English'],Escape from Tarkov,491931,24538518,106626
1695,shadoune666,es,"['Minecraft', 'Hardcore', 'pvp', 'Shadoune', 'Imperio51', 'Español', 'discussion']",Minecraft,27471,36533048,13663
1696,shahzam,en,['English'],VALORANT,516575,38433240,211499
1697,shayvictorioo,pt,['Português'],Just Chatting,509658,121887478,41363
1698,silky,en,"['English', 'dailystreamer', '2021', 'CMB']",IRL,509672,451786566,26651
1699,so_urf,ko,['한국어'],Escape from Tarkov,491931,153038708,13961
1700,spygea,ja,['日本語'],Escape from Tarkov,491931,10985633,95953
1701,staryuuki,es,"['Yuuki', 'Staryuuki', 'IRL', 'Español', 'Charla', 'Podcast']",Just Chatting,509658,167189231,49163
1702,sunbaconrelaxer,en,['English'],Hearthstone,138585,94908847,35944
1703,syaruru3,ja,"['日本語', 'ガチャハラス禁止']",Escape from Tarkov,491931,123278702,12849
1704,sommerset,en,['English'],Fortnite,33214,277945156,55614
1705,soyfelipez360,es,['Español'],Teamfight Tactics,513143,107627864,19364
1706,stanz,en,"['Check', 'For', 'Primes', 'furry', 'onlyfans', 'English', 'BeanEater']",EA Sports College Football 25,232131679,36221636,12151
1707,staysafetv,en,"['English', 'based', 'basedandredpilled', 'BasedDepartment', 'BasedAF', 'basedandchadpilled', 'basedgamer', 'BASEDCONTENT']",Just Chatting,509658,29899360,38531
1708,steelohs,ko,steelohs,MapleStory Worlds,1804231074,76933563,7482
1709,stero2d,ko,"['스테', '한국어', '핵앤슬래시', 'ARPG', '스테TV', '스테로이드', 'POE', '디아블로']",Torchlight: Infinite,890558948,180726259,4198
1710,superevan,en,['English'],Call of Duty: Warzone,512710,47703889,29708
1711,sweetcampercs,zh,"['中文', '靈魂歌手', '帥臉', '最有禮貌', '勤奮主播', '一句不離三個國罵']",Path of Exile,29307,48093884,39186
1712,tanukininja,ja,"['日本語', 'アライグマ', '忍者', 'LoL', 'アナグマ', 'たぬき', 'ハクビシン']",Teamfight Tactics,513143,143662611,9613
1713,sodapoppin,en,"['Anime', 'Vtuber', 'Furry', 'English', 'ADHD', 'NoBackseating', 'Hardcore']",Warcraft III,12924,26301881,284409
1714,solaryfortnite,fr,['Français'],Fortnite,33214,198506129,51611
1715,spoonkid,en,['English'],Counter-Strike,32399,119925910,34810
1716,stevewillsendit,en,"['English', 'overwhatch2', 'Overawatch']",stevewillsendit,stevewillsendit,450775736,22825
1717,snow_hite,ko,"['설백이얌', '픽셀네트워크', '한국어']",snow_hite,snow_hite,191255489,14757
1718,snuffy,en,"['vtuber', 'cope', 'seethe', 'mald', 'English']",Just Chatting,509658,515567425,27168
1719,sofikimmy,es,"['Español', 'Chile']",League of Legends,21779,109093498,20923
1720,sola,de,"['Grandmaster', 'Deutsch', 'german', 'marksman']",League of Legends,21779,44864184,24648
1721,sologesang,de,"['Deutsch', 'English', 'FUTUREWORLDSWINNER', 'FUTUREDÖNERGIVEAWAYER']",Teamfight Tactics,513143,139208197,22916
1722,sonii,en,['English'],World of Warcraft,18122,73469143,9544
1723,steelmage,en,"['English', 'Australian']",Path of Exile,29307,57317154,47076
1724,strippin,en,"['English', 'Father', 'Daddy', 'Himbo', 'Wildman', 'Dadbod', 'MaleModel', 'Onlydads', 'Cringe', 'Fleshtuber']",The Isle,490948,23179441,26309
1725,stylishnoob4,ja,"['日本語', '感謝します']",Escape from Tarkov,491931,50988750,212713
1726,subroza,en,"['English', 'French', 'valorant', 'radiant', 'Subroza', 'pro', 'professional', 'Washed', 'DropsEnabled']",Spectre Divide,1451084268,40965449,84500
1727,sunbaking,ko,['한국어'],Just Chatting,509658,114774737,379
1728,takeshi,pt,['Português'],League of Legends,21779,37370325,15179
1729,tanizen,es,"['Tanizen', 'KPIonTOP', 'KPI', 'Español', 'Rust', 'drops']",Grand Theft Auto V,32982,40299581,24898
1730,solary,fr,"['Français', 'Solary', 'Esport']",League of Legends,21779,174955366,73569
1731,spammiej,en,"['Dutch', 'Speedrun', 'Competitive', 'Esports', 'English']",Trackmania,687129551,26290555,9987
1732,spursito,es,['Español'],Just Chatting,509658,104455653,52086
1733,squeezie,fr,['Français'],VALORANT,516575,52130765,150742
1734,squishymuffinz,en,"['English', 'rocketleague', 'drops']",Multiplayer Platform Golf,1733701290,90018770,14621
1735,tado87,fr,['Français'],Grand Theft Auto V,32982,26465197,2118
1736,takesipon,zh,['中文'],Dead by Daylight,491487,22596190,30605
1737,sodtz,pt,"['LGBT', 'Português']",Just Chatting,509658,109280916,2850
1738,stableronaldo,en,['English'],Just Chatting,509658,246450563,18871
1739,stormen,en,['English'],Apex Legends,511224,101936909,53102
1740,stray228,ru,"['dota2', 'высокийскилл', 'адекватнаяатмосфера', 'хорошаямузыка', 'Proplayer', 'Обучение', 'mid', 'солевойстример', 'legend', 'Русский']",Dota 2,29595,40488774,105907
1741,sujagg,es,"['caster', 'fortnite', 'top', 'pro', 'torneo', 'Español', 'customs', 'drops', 'SujaGG', 'KOI']",Fortnite,33214,96564203,75112
1742,surrenderhs,ko,['한국어'],Hearthstone,138585,96883432,7244
1743,sovietwomble,en,['English'],Divinity: Original Sin II,490644,67802451,40969
1744,sparkofphoenixtv,de,"['sparkofphoenix', 'Deutsch', 'minecraft']",Minecraft,27471,36464115,6361
1745,speedgamingportugues,pt,"['Speedrun', 'Torneio', 'Português', 'Maratona', 'Retro']",Celeste,492535,411814005,3817
1746,spell316,en,"['beatmaking', 'ableton', 'maori', 'newzealand', 'musicproduction', 'IRL', 'Melbourne', 'English']",Just Chatting,509658,518016053,2004
1747,streamerhouse,en,"['English', 'AlwaysOn', 'LGBTQIA', 'Variety', 'Marathon', 'PlayingWithViewers', 'AMA', 'Community', 'TwitchOG']",Once Human,1441208453,44741426,84218
1748,swagg,en,['English'],Call of Duty: Warzone,512710,39724467,140396
1749,snowmixy,en,"['English', 'swedish']",World of Warcraft,18122,50911855,19461
1750,socialboomtv,it,['Italiano'],Just Chatting,509658,458380257,2400
1751,souzasoul,pt,"['Português', 'deadbydaylight', 'dbd']",Dead by Daylight,491487,187446013,16332
1752,strogo,ru,"['Германия', 'Русский']",Just Chatting,509658,233741947,39494
1753,surefour,en,"['English', 'god']",Black Myth: Wukong,519291,2982838,24077
1754,swehyt,en,['English'],Dead by Daylight,491487,113736015,11194
1755,sydeon,en,"['BlackBrilliance', 'English']",LOCKDOWN Protocol,144418804,244407024,11891
1756,sypherpk,en,"['English', 'battleroyale', 'PvP', 'Multiplayer']",Fortnite,33214,32140000,129361
1757,solorenektononly,en,"['Bald', 'GoblinMode', 'TopLane', 'English']",League of Legends,21779,30227322,12072
1758,soursweet,en,"['HeyEveryoneSourHere', 'Immersion', 'English']",DayZ,65632,85834498,19772
1759,soypan,es,"['Valorant', 'English', 'México', 'LATAM', 'Español']",VALORANT,516575,57993352,19869
1760,spoopykitt,en,"['Woman', 'flowarts', 'English', 'justchatting', 'Cosplay', 'dance', 'bikini']",Just Chatting,509658,159239770,21121
1761,staiy,de,"['Deutsch', 'Politik']",Counter-Strike,32399,48865821,39294
1762,stolenbr,pt,"['COD', 'FPS', 'BR', 'BattleRoyale', 'WARZONE', 'Português', 'monstro', 'gostoso', 'dicas', 'monster']",Escape from Tarkov,491931,39711157,21756
1763,superjj102,en,"['English', 'KEKW', 'BBoomer', 'Battlegrounds', 'OnlyBans', 'OccasionalSwearing']",Hearthstone,138585,58352686,32712
1764,sonecarox,pt,"['Português', 'slots']",Crypto,499634,71440174,18007
1765,supertf,en,"['FleshTuber', 'English']",Black Myth: Wukong,519291,59635827,35444
1766,sylveey,en,"['English', 'Cozy', 'IRL', 'OutdoorIRL', 'outside']",Fields of Mistria,1846293708,175383693,3226
1767,t90official,en,['English'],Age of Empires II,13389,92957305,25755
1768,speedmanq,ru,['Русский'],Dota 2,29595,47433731,16360
1769,surugamonkey0113,ja,"['日本語', '早口', '競馬', 'yoru']",Winning Post 10 2024,1409695616,90131691,17733
1770,sooflower,ko,"['한국어', '코스프레', 'infp', 'kpop', '수련수련', '한국서버', '댄스', '힙스터', '기타']",Just Chatting,509658,419795496,28605
1771,stevesuptic,en,['English'],Just Chatting,509658,10180005,27454
1772,sweet_anita,en,"['TouretteSyndrome', 'English']",Just Chatting,509658,217377982,37560
1773,sykkuno,en,"['English', 'Vtuber']",Black Myth: Wukong,519291,26154978,231829
1774,symfuhny,en,"['English', 'FPS', 'WZ', 'WZ3', 'Cod', 'Callofduty']",Call of Duty: Warzone,512710,31688366,121494
1775,tanxlive,th,"['ภาษาไทย', 'ไทย', 'FPS', 'myheroultrarumble', 'MHUR']",Minecraft,27471,79787770,21142
1776,sonycast_,ko,"['한국어', '공포게임']",Just Chatting,509658,137404969,25765
1777,speedrunsespanol,es,"['speedrun', 'Español']",Portal,1419045868,79774729,895
1778,sweatcicle,en,['English'],Black Myth: Wukong,519291,96706929,26788
1779,solaryhs,fr,['Français'],Hearthstone,138585,416031592,35357
1780,spaceboy,en,"['ExtremelyCool', 'CarNerd', 'Old', 'JamesRandal', 'PatDowning', 'TheBestAtRoleplay', 'English', 'SpaceboyClips']",Black Myth: Wukong,519291,61312447,20279
1781,ssaab,en,"['Roleplay', 'Cringe', 'Suffering', 'Dankgamer', 'NegativeSpeech', 'ESL', 'Drama', 'UnitedStates', 'English']",Delta Force,1282866981,116888929,52881
1782,summit1g,en,['English'],Grand Theft Auto V,32982,26490481,320574
1783,sushint,fr,['Français'],Among Us,510218,101718787,3817
1784,sweetdreams,en,"['GoingInsane', 'Help', 'English']",Apex Legends,511224,143726713,51956
1785,swimstrim,en,swimstrim,Just Chatting,509658,143357760,11670
1786,solidfps,en,['English'],Black Myth: Wukong,519291,97782735,11709
1787,spyro_za,en,"['English', 'Competitive', 'DropsEnabled']",Marvel Snap,1743359147,172430119,6786
1788,srserpiente,es,"['Español', 'survival', 'hardcore', 'indie', 'shooter', 'helldivers2', 'srserpiente', 'drops', 'deltaforcehawkops', 'arenabreakoutinfinite']",Special Events,509663,30805171,5536
1789,starsmitten,en,"['waaa', 'English', 'sponsored', 'drops', 'DropsEnabled']",Pokémon Trading Card Game,9618,61852275,38335
1790,stylerz,de,['Deutsch'],Call of Duty: Warzone,512710,55970469,25616
1791,suetam1v4,pt,"['Português', 'Humor', 'Brasil', 'Brazil', 'Portugal']",Just Chatting,509658,228371036,48890
1792,tanzverbot,de,"['Deutsch', 'reaction', 'berlin', 'tanzverbot', 'IRL', 'irlstream']",Just Chatting,509658,43548655,22075
1793,tapl,en,['English'],Minecraft,27471,132083317,15695
1794,stopgameru,ru,['Русский'],Special Events,509663,47954096,6029
1795,summonersinnlive,de,"['Esports', 'Deutsch']",League of Legends,21779,40336240,14785
1796,suri,hu,"['GTARP', 'GalaxyRP', 'Magyar']",Just Chatting,509658,159099058,7096
1797,sweepsgg,en,sweepsgg,Music,26936,447077135,5498
1798,takulz,en,takulz,takulz,takulz,667463132,9571
1799,taylor_jevaux,en,"['English', 'LGBTＱ', 'Female', 'Anime']",Just Chatting,509658,469348555,28580
1800,tcec_chess_tv,en,['English'],Chess,743,180854563,1079
1801,tealzlol,pt,"['Português', 'proplayer', 'emo', 'terror', 'MOBA', 'celular', 'HighEloGameplay']",Black Myth: Wukong,519291,96161253,7667
1802,teegrizzley,en,['English'],Grand Theft Auto V,32982,431882702,23669
1803,teknoyd,it,"['italiano', 'openeworld', 'Avventure', 'giocodiruolo', 'Roleaplay', 'Italiano', 'RP']",Grand Theft Auto V,32982,121555768,11989
1804,tenha,en,"['English', 'Anime']",League of Legends,21779,239474978,23986
1805,tsm_viss,en,"['FPS', 'Interactive', 'BR', 'Shooter', 'Wolfpack', 'Viss', 'TSM', 'battleroyale', 'English']",Delta Force,1282866981,90020006,33375
1806,teepee,en,"['teep', 'teepee', 'callofduty', 'optic', 'English', 'fps', 'battleroyale', 'mw3', 'warzone']",Call of Duty: Warzone,512710,23844396,81089
1807,thestockguy,en,"['English', 'stocks', 'crypto', 'Educational', 'Veteran', 'ADHD', 'Indian', 'Boomer', 'Furry', 'bored']",Just Chatting,509658,249820319,22883
1808,toeiii,th,"['ไทย', 'ภาษาไทย']",Dota 2,29595,152358509,7303
1809,tommyinnitalt,en,['English'],Just Chatting,509658,556173685,623
1810,tpain,en,['English'],Contraband Police,510202,117083340,27855
1811,trick2g,en,"['English', 'LeagueofLegends', 'UdyrMain', 'Volibear', 'Udyr', 'soloqueue', 'HighEloGameplay']",League of Legends,21779,28036688,22499
1812,tubbolive,en,['English'],Just Chatting,509658,478701870,37332
1813,topsonous,en,['English'],Dota 2,29595,153670212,133
1814,tarik,en,['English'],VALORANT,516575,36340781,116636
1815,tarzaned,en,['English'],League of Legends,21779,123782776,32410
1816,tgltn,en,"['FPS', 'PUBG', 'Esports', 'Pro', 'SlightlyAboveAverageIQ', 'OCE', 'Oceania', 'Australian', 'English', 'PGS4']",PUBG: BATTLEGROUNDS,493057,103259021,26343
1817,thebubbaarmy,en,"['comedy', 'radio', 'thebubbaarmy', 'bubbathelovesponge', 'English', 'bubbaarmy', 'bubbathelovesponge', 'thebubbaarmy', 'thebubbaarmy']",Just Chatting,509658,118342490,3913
1818,therunningmanz,en,"['Survival', 'PVP', 'English', 'UK']",DayZ,65632,69824993,28228
1819,tiburci0,pt,"['aulas', 'csgo', 'cs', 'cs2', 'Português', 'skins', 'sorteio', 'loja', 'drops', 'faceit']",Counter-Strike,32399,85206619,6860
1820,timbo,de,"['Rollenspiel', 'Deutsch', 'Taktik', 'noobie', 'DropsAktiviert']",Sea of Thieves,490377,49413110,5814
1821,tteuw,pt,['Português'],VALORANT,516575,47119647,19630
1822,thekller,de,['Deutsch'],Lethal Company,2085980140,36009345,12820
1823,tmxk319,ko,['한국어'],Minecraft,27471,148057505,72735
1824,tradersamwise,en,['English'],Crypto,499634,566380239,2960
1825,trainwreckstv,en,"['English', 'caseopening', 'CS2']",Counter-Strike,32399,71190292,305816
1826,tru3ta1ent,en,"['competitive', 'analysis', 'teaching', 'viewerbuilds', 'English', 'British', 'Horror', 'BlackMythWukong', 'Blackmyth', 'wukong']",Black Myth: Wukong,519291,48286022,45462
1827,tecone,tr,['Türkçe'],Virtual Casino,29452,100630863,15915
1828,the_happy_hob,en,"['Zoomer', 'Relatable', 'English', 'Vtuber', 'Anime']",ELDEN RING,512953,87803283,28488
1829,thechief1114,en,"['LastStream', 'English', 'AnkylosingSpondylitis']",Black Myth: Wukong,519291,53904523,9896
1830,therealmarzaa,it,"['Italiano', 'English', 'Barese']",Just Chatting,509658,89600394,39001
1831,timthetatman,en,timthetatman,timthetatman,timthetatman,36769016,4794
1832,tixinhadois,pt,"['Português', 'valorant', 'Tixinha', 'Emea', 'americas', 'cypher', 'Leviatan']",VALORANT,516575,32115632,13243
1833,team_spiritzero,ko,"['한국어', '토너먼트', 'Tournament', 'FGC', 'CCX', '캡콤컵']",Street Fighter 6,55453844,63563054,3549
1834,tetristhegrandmaster3,zh,['中文'],DARK SOULS II: Scholar of the First Sin,489170,47281189,3180
1835,th3antonio,es,"['TOPLANER', 'uwu', 'peluquillas', 'Español', 'CHALLENGER', 'TH3LEC']",League of Legends,21779,39115143,41209
1836,thedeluxe4,en,['English'],LOCKDOWN Protocol,144418804,11198364,6395
1837,thegeekentry,en,"['Community', 'ChillVibes', 'Canada', 'Reactions', 'English', 'AMA', 'giveaway', 'rizz', 'BRAINROT']",Just Chatting,509658,124651013,8732
1838,thump,en,"['THump', 'Valorant', 'Rage', 'ADHD', 'English', 'Positivity', 'funny', 'bald', 'radiant', 'tenz']",VALORANT,516575,111518512,6052
1839,tinakitten,en,"['English', 'dum']",Just Chatting,509658,42032495,69472
1840,tranth,ko,"['한국어', '고양이', 'DJ']",Finding Anastasia,203773838,42848761,12532
1841,trashtalkfr,fr,['Français'],Sports,518203,150315224,212
1842,tuonto,en,"['tuonto', 'interlockingtoes', 'anime', 'Depression', 'Unholy', 'notkidfriendly', 'Vietnamese', 'Strinova', 'English', 'Pen15Club']",osu!,21465,98078101,43872
1843,teosgame,en,"['English', 'Sweden']",Just Chatting,509658,98099061,4117
1844,thdlock,en,['English'],World of Warcraft,18122,23518699,3842
1845,thisisnotgeorgenotfound,en,thisisnotgeorgenotfound,Minecraft,27471,654556126,41333
1846,tinkerleo,de,"['Kochen', 'justchatting', 'indie', 'community', 'gemütlich', 'safespace', 'irl', 'deutsch', 'Deutsch']",Counter-Strike,32399,71968056,15133
1847,tomato,en,"['English', 'TerminallyAverage', 'PowertrippingMods', 'PainfullyUnfunnyStreamer', 'ComedyDiesHere', 'GodSupportsHimIronically', 'AbsolutelyFoulVibes', 'UnfitForFamilies', 'AskMeAboutMyFrogVoice']",Lobotomy Corporation,457724187,43784278,26865
1848,torona1,ko,['한국어'],Just Chatting,509658,192200166,18442
1849,tectone,en,"['LOUD', 'BALD', 'AUTISM', 'English']",Just Chatting,509658,27717340,61564
1850,thedandangler,en,"['UK', 'Australia', 'egirl', 'woman', 'English', 'girl', 'Italy', 'IRL', '420', 'bikini']","Pools, Hot Tubs, and Beaches",116747788,435049951,15270
1851,themystic7hwd,en,['English'],Pokémon Trading Card Game,9618,171122649,7607
1852,thomefn,pt,"['Português', 'Brasil', 'Competitivo']",Fortnite,33214,195007466,5563
1853,timmac,en,"['Roleplay', 'English', 'NoPixel', 'ProdigyRP']",Grand Theft Auto V,32982,9244832,34609
1854,tonton,fr,"['Éducatif', 'Français', 'Digresseurprofessionnel']",Black Myth: Wukong,519291,72480716,49819
1855,toqtir,tr,['Türkçe'],WWE 2K23,1040463021,97716686,45344
1856,torro,de,"['crazy', 'RP', 'Retro', 'gaming', 'songs', 'music', 'funny', 'Deutsch', 'justchatting']",Arena Breakout: Infinite,401587136,99121518,12586
1857,trymacs,de,['Deutsch'],League of Legends,21779,64342766,402678
1858,taxi2g,en,"['TRASH', 'SchizoMode', 'LoudisFunny', 'ToxicStream', 'GAMINGGOLEMJUICERMEGAMAN', 'aimbotting', 'AimAssistOff', 'passion', 'apexlegends', 'Vtuber']",Apex Legends,511224,136822306,63233
1859,tenz,en,"['English', 'Anime', 'FPS']",Just Chatting,509658,70225218,104342
1860,tolkin,de,"['Deutsch', 'English']",League of Legends,21779,181357564,50276
1861,tommykaylive,en,"['Roleplay', 'eSports', 'Variety', 'Comedy', 'English', 'Minority', 'bald', 'alpha', 'technocrat', 'thegoat']",Warcraft III,12924,157636141,17766
1862,tenekekafalar_tk,tr,['Türkçe'],Just Chatting,509658,134927899,12779
1863,theguill84,fr,"['Minecraft', 'Français', 'Guill', 'aigri', 'TheGuill84', 'TheGuil', 'Mauvaisjoueur', 'Râleur']",Minecraft,27471,36318615,27234
1864,thejrm_,en,"['ADHD', 'English']",Dead by Daylight,491487,412114748,27596
1865,thenicolet,en,['English'],Fortnite,33214,197406569,70823
1866,traytonlol,fr,"['Chokbar', 'English', 'Challenger', 'Brakmar', 'Francais', 'Français']",League of Legends,21779,81446331,32805
1867,trilltko,en,['English'],World of Warcraft,18122,110027977,1551
1868,taspio,pt,['Português'],Just Chatting,509658,484404305,72423
1869,thealvaro845,es,['Español'],Squad Busters,788447527,69564524,10117
1870,thedarkness,pt,"['english', 'csgo', 'cs', 'fortnite', 'Drop', 'FortniteStreamer', 'zerobuild', 'warzone', 'mw3', 'cod']",Call of Duty: Warzone,512710,52614128,30523
1871,tommey,en,"['English', 'Warzone', 'CallofDuty', 'CoD', 'Tommey', 'WZ']",Slots,498566,25736477,40834
1872,tubbo,en,"['English', 'tubtime', 'qsmp', 'TubNet', 'sussexgamer']",IRL,509672,223191589,158700
1873,tsm_theoddone,en,"['English', 'HardMode']",HELLDIVERS 2,766571430,30080840,9945
1874,teamsp00ky,en,"['Fgc', 'tekken8', 'streetfighter6', 'mortalkombat1', 'mk1', 't8', 'sf6', 'fightinggamenews', 'FightingGameCommunity', 'English']",2XKO,774680424,11152602,13927
1875,thebausffs,en,"['messi', 'English', 'Speedrun']",League of Legends,21779,93869876,81188
1876,theboisantana,en,"['firstplaythrough', 'nosummons', 'English']",Call of Duty: Warzone,512710,196668687,10344
1877,theviper,en,"['English', 'aoe2', 'theviper', 'aoe2DE', 'ageofempires']",Age of Empires II,13389,30382440,13040
1878,thijs,en,['English'],Hearthstone,138585,57025612,49704
1879,tobias,fr,"['humour', 'chill', 'gaming', 'react', 'Français', 'live', 'irl', 'vlog']",Just Chatting,509658,473183066,7461
1880,tpabomah,ru,"['Бородач', 'Русский']",Sid Meier's Civilization VII,414822821,265940345,44537
1881,tfblade,en,"['English', 'Rank1', 'Toplaner']",League of Legends,21779,59308271,75638
